year,zone_id,province_id,province_name,region,zone_number,party_id,party_name,party_code,votes,vote_pct,rank
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_227,ไทยสร้างไทย,227,653,0,7
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_145,เสรีรวมไทย,145,532,0,8
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_1,ประชาธิปัตย์,1,383,0,9
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_245,แรงงานสร้างชาติ,245,374,0,10
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_211,ภาคีเครือข่ายไทย,211,302,0,11
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_2,ประชากรไทย,2,301,0,12
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_192,พลังประชารัฐ,192,291,0,13
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_185,เพื่อชาติไทย,185,263,0,14
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_183,ไทยพร้อม,183,248,0,15
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_109,ประชาธิปไตยใหม่,109,247,0,16
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_56,อนาคตไทย,56,173,0,17
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_238,เพื่อไทรวมพลัง,238,169,0,18
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_170,ทางเลือกใหม่,170,164,0,19
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_244,ใหม่,244,161,0,20
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_221,ไทยรวมไทย,221,125,0,21
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_149,เพื่อชาติ,149,120,0,22
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_204,พลังเพื่อไทย,204,117,0,23
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_234,ไทยภักดี,234,106,0,24
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_203,เป็นธรรม,203,105,0,25
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_237,ไทยชนะ,237,105,0,26
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_243,เปลี่ยนอนาคต,243,105,0,27
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_250,รวมใจไทย,250,102,0,28
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_226,พลังสังคมใหม่,226,87,0,29
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_228,มิติใหม่,228,84,0,30
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_246,ไทยก้าวหน้า,246,71,0,32
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_252,เปลี่ยน,252,68,0,33
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_187,ประชาชาติ,187,54,0,36
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_181,รวมพลัง,181,44,0,37
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_180,ไทยศรีวิไลย์,180,40,0,39
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_178,ไทยธรรม,178,39,0,40
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_206,กรีน,206,38,0,41
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_175,พลังธรรมใหม่,175,38,0,42
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_205,ประชาไทย,205,28,0,43
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_133,รักษ์ผืนป่าประเทศไทย,133,26,0,44
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_232,พลังสยาม,232,25,0,45
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_217,เพื่ออนาคตไทย,217,25,0,46
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_157,ช่วยชาติ,157,24,0,47
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_198,พลังสังคม,198,20,0,49
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_241,ไทยเป็นหนึ่ง,241,17,0,50
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_188,แผ่นดินธรรม,188,17,0,51
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_186,รวมแผ่นดิน,186,16,0,52
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_236,เสมอภาค,236,15,0,54
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_155,พลังไทยรักชาติ,155,15,0,55
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_153,พลังประชาธิปไตย,153,14,0,56
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_172,ประชาภิวัฒน์,172,13,0,57
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_249,ชาติรุ่งเรือง,249,12,0,58
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_240,ราษฎร์วิถี,240,11,0,59
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_189,คลองไทย,189,10,0,60
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_184,พลังปวงชนไทย,184,9,0,61
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_173,เส้นด้าย,173,9,0,62
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_230,ไทยสมาร์ท,230,8,0,63
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_235,แนวทางใหม่,235,7,0,64
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_129,ถิ่นกาขาวชาววิไล,129,7,0,65
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_209,สามัญชน,209,6,0,66
2566,pv_43_z_2,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,2,ely_y2566_id_154,ภราดรภาพ,154,6,0,67
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_34,เพื่อไทย,34,42444,48.0,1
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_164,ก้าวไกล,164,30504,34.0,2
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_229,รวมไทยสร้างชาติ,229,3153,3.0,3
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_247,พลัง,247,1536,1.0,4
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_242,ท้องที่ไทย,242,1107,1.0,5
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_192,พลังประชารัฐ,192,1093,1.0,6
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_244,ใหม่,244,792,0,7
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_145,เสรีรวมไทย,145,792,0,8
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_63,ภูมิใจไทย,63,748,0,9
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_227,ไทยสร้างไทย,227,552,0,10
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_1,ประชาธิปัตย์,1,410,0,11
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_183,ไทยพร้อม,183,387,0,12
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_170,ทางเลือกใหม่,170,287,0,13
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_149,เพื่อชาติ,149,283,0,14
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_185,เพื่อชาติไทย,185,265,0,15
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_211,ภาคีเครือข่ายไทย,211,256,0,16
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_2,ประชากรไทย,2,248,0,17
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_238,เพื่อไทรวมพลัง,238,199,0,18
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_109,ประชาธิปไตยใหม่,109,189,0,19
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_56,อนาคตไทย,56,160,0,20
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_234,ไทยภักดี,234,144,0,21
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_221,ไทยรวมไทย,221,130,0,22
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_250,รวมใจไทย,250,129,0,23
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_204,พลังเพื่อไทย,204,128,0,24
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_226,พลังสังคมใหม่,226,127,0,25
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_237,ไทยชนะ,237,119,0,26
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_203,เป็นธรรม,203,91,0,28
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_245,แรงงานสร้างชาติ,245,88,0,29
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_181,รวมพลัง,181,85,0,30
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_246,ไทยก้าวหน้า,246,73,0,33
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_252,เปลี่ยน,252,66,0,34
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_187,ประชาชาติ,187,63,0,36
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_228,มิติใหม่,228,63,0,37
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_157,ช่วยชาติ,157,52,0,38
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_243,เปลี่ยนอนาคต,243,52,0,39
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_180,ไทยศรีวิไลย์,180,51,0,40
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_175,พลังธรรมใหม่,175,50,0,41
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_206,กรีน,206,38,0,42
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_217,เพื่ออนาคตไทย,217,34,0,43
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_133,รักษ์ผืนป่าประเทศไทย,133,34,0,44
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_205,ประชาไทย,205,29,0,45
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_188,แผ่นดินธรรม,188,27,0,46
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_189,คลองไทย,189,26,0,47
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_155,พลังไทยรักชาติ,155,24,0,48
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_173,เส้นด้าย,173,23,0,49
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_172,ประชาภิวัฒน์,172,21,0,50
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_178,ไทยธรรม,178,21,0,51
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_198,พลังสังคม,198,21,0,52
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_232,พลังสยาม,232,19,0,53
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_236,เสมอภาค,236,18,0,55
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_249,ชาติรุ่งเรือง,249,16,0,56
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_241,ไทยเป็นหนึ่ง,241,13,0,57
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_129,ถิ่นกาขาวชาววิไล,129,13,0,58
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_186,รวมแผ่นดิน,186,12,0,59
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_230,ไทยสมาร์ท,230,12,0,60
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_240,ราษฎร์วิถี,240,9,0,61
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_209,สามัญชน,209,8,0,62
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_235,แนวทางใหม่,235,6,0,63
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_184,พลังปวงชนไทย,184,6,0,64
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_153,พลังประชาธิปไตย,153,5,0,65
2566,pv_43_z_3,pv_43,หนองคาย,ภาคตะวันออกเฉียงเหนือ,3,ely_y2566_id_154,ภราดรภาพ,154,3,0,67
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_164,ก้าวไกล,164,32799,35.0,2
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_229,รวมไทยสร้างชาติ,229,3891,4.0,3
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_63,ภูมิใจไทย,63,2710,2.0,4
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_227,ไทยสร้างไทย,227,1819,1.0,5
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_192,พลังประชารัฐ,192,1303,1.0,6
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_247,พลัง,247,1253,1.0,7
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_145,เสรีรวมไทย,145,877,0,8
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_242,ท้องที่ไทย,242,532,0,9
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_1,ประชาธิปัตย์,1,503,0,10
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_185,เพื่อชาติไทย,185,388,0,11
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_245,แรงงานสร้างชาติ,245,379,0,12
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_118,ครูไทยเพื่อประชาชน,118,290,0,13
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_2,ประชากรไทย,2,286,0,14
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_109,ประชาธิปไตยใหม่,109,270,0,15
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_211,ภาคีเครือข่ายไทย,211,248,0,16
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_183,ไทยพร้อม,183,236,0,17
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_250,รวมใจไทย,250,221,0,18
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_221,ไทยรวมไทย,221,205,0,19
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_244,ใหม่,244,201,0,20
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_238,เพื่อไทรวมพลัง,238,181,0,21
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_170,ทางเลือกใหม่,170,178,0,22
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_204,พลังเพื่อไทย,204,164,0,23
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_56,อนาคตไทย,56,162,0,24
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_149,เพื่อชาติ,149,126,0,25
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_175,พลังธรรมใหม่,175,126,0,26
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_203,เป็นธรรม,203,125,0,27
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_237,ไทยชนะ,237,117,0,28
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_178,ไทยธรรม,178,112,0,29
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_234,ไทยภักดี,234,105,0,30
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_246,ไทยก้าวหน้า,246,96,0,31
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_226,พลังสังคมใหม่,226,93,0,32
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_228,มิติใหม่,228,93,0,33
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_252,เปลี่ยน,252,88,0,34
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_243,เปลี่ยนอนาคต,243,74,0,37
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_181,รวมพลัง,181,65,0,38
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_187,ประชาชาติ,187,64,0,39
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_180,ไทยศรีวิไลย์,180,57,0,41
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_205,ประชาไทย,205,49,0,43
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_206,กรีน,206,44,0,44
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_172,ประชาภิวัฒน์,172,43,0,45
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_217,เพื่ออนาคตไทย,217,41,0,46
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_232,พลังสยาม,232,36,0,47
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_186,รวมแผ่นดิน,186,33,0,48
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_133,รักษ์ผืนป่าประเทศไทย,133,33,0,49
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_157,ช่วยชาติ,157,31,0,50
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_241,ไทยเป็นหนึ่ง,241,28,0,51
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_155,พลังไทยรักชาติ,155,24,0,52
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_188,แผ่นดินธรรม,188,23,0,53
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_189,คลองไทย,189,21,0,55
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_236,เสมอภาค,236,20,0,56
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_173,เส้นด้าย,173,20,0,57
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_153,พลังประชาธิปไตย,153,17,0,58
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_230,ไทยสมาร์ท,230,16,0,59
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_198,พลังสังคม,198,15,0,60
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_235,แนวทางใหม่,235,12,0,61
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_184,พลังปวงชนไทย,184,12,0,62
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_129,ถิ่นกาขาวชาววิไล,129,11,0,63
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_240,ราษฎร์วิถี,240,10,0,64
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_209,สามัญชน,209,10,0,65
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_249,ชาติรุ่งเรือง,249,8,0,66
2566,pv_39_z_1,pv_39,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,1,ely_y2566_id_154,ภราดรภาพ,154,4,0,67
