year,zone_id,province_id,province_name,region,zone_number,party_name,votes,vote_pct,rank,total_votes
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,ประชาไทย,89,0.09,30,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,สยามพัฒนา,72,0.07,31,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,ภูมิพลังเกษตรกรไทย,68,0.07,32,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,ครูไทยเพื่อประชาชน,67,0.06,33,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,พลังชาติไทย,56,0.05,34,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,ประชาธิปไตยใหม่,40,0.04,35,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,เพื่อชีวิตใหม่,26,0.02,36,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,ไทรักธรรม,21,0.02,37,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,ประชาธรรมไทย,20,0.02,38,104075
2562,pv_46_z_5,pv_46,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,5,ไทยรักษาชาติ,0,0.00,39,104075
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,อนาคตใหม่,38717,34.23,1,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,เพื่อไทย,29396,25.99,2,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,พลังประชารัฐ,21935,19.39,3,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ชาติไทยพัฒนา,5325,4.71,4,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ประชาธิปัตย์,5014,4.43,5,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,เศรษฐกิจใหม่,4656,4.12,6,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,เสรีรวมไทย,2977,2.63,7,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,รวมพลังประชาชาติไทย,697,0.62,8,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ภูมิใจไทย,581,0.51,9,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,เพื่อไทยพัฒนา,320,0.28,10,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ไทยศรีวิไลย์,276,0.24,11,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,พลังท้องถิ่นไท,274,0.24,12,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ประชาชนปฏิรูป,245,0.22,13,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,สยามพัฒนา,232,0.21,14,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,เพื่อชาติ,228,0.20,15,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,รักษ์ผืนป่าประเทศไทย,227,0.20,16,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ประชาชาติ,198,0.18,17,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ประชาธิปไตยใหม่,181,0.16,18,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,เพื่อแผ่นดิน,125,0.11,19,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,พลังครูไทย,119,0.11,20,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,พลังไทยรักไทย,117,0.10,21,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ประชาภิวัฒน์,115,0.10,22,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ภาคีเครือข่ายไทย,111,0.10,23,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ครูไทยเพื่อประชาชน,105,0.09,24,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ประชานิยม,104,0.09,25,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ชาติพัฒนา,103,0.09,26,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ความหวังใหม่,100,0.09,27,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ไทรักธรรม,98,0.09,28,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,พลังธรรมใหม่,79,0.07,29,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ผึ้งหลวง,73,0.06,30,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,แทนคุณแผ่นดิน,73,0.06,31,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ประชาธิปไตยเพื่อประชาชน,69,0.06,32,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,แผ่นดินธรรม,61,0.05,33,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,พลังไทสร้างชาติ,60,0.05,34,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,พลเมืองไทย,51,0.05,35,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,พลังปวงชนไทย,24,0.02,36,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,เครือข่ายชาวนาแห่งประเทศไทย,20,0.02,37,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ประชาธรรมไทย,13,0.01,38,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ฐานรากไทย,9,0.01,39,113108
2562,pv_40_z_1,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ไทยรักษาชาติ,0,0.00,40,113108
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,พลังประชารัฐ,46276,40.09,1,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,เพื่อไทย,34115,29.55,2,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,อนาคตใหม่,21449,18.58,3,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,เพื่อชาติ,2422,2.10,4,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ประชาธิปัตย์,2263,1.96,5,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,เศรษฐกิจใหม่,2225,1.93,6,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,เสรีรวมไทย,1871,1.62,7,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ภูมิใจไทย,831,0.72,8,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,พลังท้องถิ่นไท,495,0.43,9,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,พลเมืองไทย,332,0.29,10,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,รวมพลังประชาชาติไทย,261,0.23,11,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,พลังครูไทย,241,0.21,12,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ชาติไทยพัฒนา,219,0.19,13,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ฐานรากไทย,213,0.18,14,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,รักษ์ผืนป่าประเทศไทย,211,0.18,15,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ไทยศรีวิไลย์,205,0.18,16,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ครูไทยเพื่อประชาชน,197,0.17,17,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,เพื่อแผ่นดิน,177,0.15,18,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ประชาภิวัฒน์,176,0.15,19,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ประชาชนปฏิรูป,120,0.10,20,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,สยามพัฒนา,106,0.09,21,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,มหาชน,95,0.08,22,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,เพื่อไทยพัฒนา,93,0.08,23,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ประชานิยม,91,0.08,24,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,พลังไทยรักไทย,91,0.08,25,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,พลังธรรมใหม่,80,0.07,26,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,พลังปวงชนไทย,64,0.06,27,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,พลังไทสร้างชาติ,61,0.05,28,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,แผ่นดินธรรม,57,0.05,29,115439
2562,pv_40_z_2,pv_40,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,2,ประชาชาติ,57,0.05,30,115439
